avg,timestamp
54.92500000000001,2025-06-28 01:58:00
47.504000000000005,2025-06-28 01:59:00
46.85,2025-06-28 02:00:00
62.181818181818194,2025-06-28 02:01:00
60.68181818181818,2025-06-28 02:02:00
59.17999999999999,2025-06-28 02:03:00
45.27368421052631,2025-06-28 02:04:00
50.264,2025-06-28 02:05:00
37.07692307692308,2025-06-28 02:06:00
38.60714285714287,2025-06-28 02:07:00
57.36,2025-06-28 02:08:00
55.43750000000001,2025-06-28 02:09:00
49.185,2025-06-28 02:10:00
44.2,2025-06-28 02:11:00
36.98499999999999,2025-06-28 02:12:00
55.92173913043479,2025-06-28 02:13:00
53.13478260869565,2025-06-28 02:14:00
62.73636363636364,2025-06-28 02:15:00
47.07916666666666,2025-06-28 02:16:00
45.90454545454546,2025-06-28 02:17:00
51.80625,2025-06-28 02:18:00
45.68888888888888,2025-06-28 02:19:00
39.01538461538462,2025-06-28 02:20:00
55.81666666666667,2025-06-28 02:21:00
46.72666666666666,2025-06-28 02:22:00
47.45925925925926,2025-06-28 02:23:00
52.93333333333335,2025-06-28 02:24:00
43.72105263157895,2025-06-28 02:25:00
44.22142857142857,2025-06-28 02:26:00
41.91578947368421,2025-06-28 02:27:00
52.96666666666667,2025-06-28 02:28:00
43.3952380952381,2025-06-28 02:29:00
49.309999999999995,2025-06-28 02:30:00
55.904761904761905,2025-06-28 02:31:00
50.775000000000006,2025-06-28 02:32:00
42.12499999999999,2025-06-28 02:33:00
48.155,2025-06-28 02:34:00
55.19473684210528,2025-06-28 02:35:00
46.05555555555555,2025-06-28 02:36:00
39.64347826086957,2025-06-28 02:37:00
54.50714285714286,2025-06-28 02:38:00
54.1,2025-06-28 02:39:00
52.249999999999986,2025-06-28 02:40:00
44.776190476190465,2025-06-28 02:41:00
51.38214285714286,2025-06-28 02:42:00
55.333333333333336,2025-06-28 02:43:00
34.926086956521736,2025-06-28 02:44:00
50.95238095238096,2025-06-28 02:45:00
53.463636363636375,2025-06-28 02:46:00
49.407692307692315,2025-06-28 02:47:00
43.57058823529412,2025-06-28 02:48:00
48.036842105263155,2025-06-28 02:49:00
54.900000000000006,2025-06-28 02:50:00
42.34615384615385,2025-06-28 02:51:00
55.90909090909091,2025-06-28 02:52:00
52.29600000000001,2025-06-28 02:53:00
45.40416666666667,2025-06-28 02:54:00
60.533333333333324,2025-06-28 02:55:00
39.666666666666664,2025-06-28 02:56:00
56.23333333333333,2025-06-28 02:57:00
52.86190476190477,2025-06-28 02:58:00
46.08181818181818,2025-06-28 02:59:00
45.652631578947364,2025-06-28 03:00:00
58.86499999999999,2025-06-28 03:01:00
50.87333333333334,2025-06-28 03:02:00
47.19166666666666,2025-06-28 03:03:00
57.03499999999999,2025-06-28 03:04:00
51.82105263157895,2025-06-28 03:05:00
41.29047619047619,2025-06-28 03:06:00
43.37083333333333,2025-06-28 03:07:00
49.69166666666666,2025-06-28 03:08:00
51.453333333333326,2025-06-28 03:09:00
46.221428571428575,2025-06-28 03:10:00
54.05909090909092,2025-06-28 03:11:00
46.88181818181818,2025-06-28 03:12:00
56.38000000000001,2025-06-28 03:13:00
55.400000000000006,2025-06-28 03:14:00
45.96874999999999,2025-06-28 03:15:00
49.74230769230769,2025-06-28 03:16:00
40.36190476190477,2025-06-28 03:17:00
50.20769230769232,2025-06-28 03:18:00
51.26111111111111,2025-06-28 03:19:00
46.639130434782594,2025-06-28 03:20:00
37.26,2025-06-28 03:21:00
48.7,2025-06-28 03:22:00
56.65,2025-06-28 03:23:00
58.281818181818174,2025-06-28 03:24:00
34.16190476190476,2025-06-28 03:25:00
55.95882352941177,2025-06-28 03:26:00
50.489999999999995,2025-06-28 03:27:00
44.074999999999996,2025-06-28 03:28:00
56.8,2025-06-28 03:29:00
40.923529411764704,2025-06-28 03:30:00
49.647619047619045,2025-06-28 03:31:00
39.32,2025-06-28 03:32:00
45.24545454545455,2025-06-28 03:33:00
51.147058823529406,2025-06-28 03:34:00
60.83157894736843,2025-06-28 03:35:00
63.74375,2025-06-28 03:36:00
43.92222222222222,2025-06-28 03:37:00
56.74761904761905,2025-06-28 03:38:00
43.015789473684215,2025-06-28 03:39:00
39.811764705882354,2025-06-28 03:40:00
59.07777777777777,2025-06-28 03:41:00
57.65909090909092,2025-06-28 03:42:00
47.94761904761905,2025-06-28 03:43:00
57.76923076923077,2025-06-28 03:44:00
42.92666666666666,2025-06-28 03:45:00
51.17619047619048,2025-06-28 03:46:00
53.20833333333332,2025-06-28 03:47:00
45.67272727272726,2025-06-28 03:48:00
53.62777777777778,2025-06-28 03:49:00
65.66315789473684,2025-06-28 03:50:00
46.426086956521736,2025-06-28 03:51:00
37.92727272727273,2025-06-28 03:52:00
42.385000000000005,2025-06-28 03:53:00
48.29629629629629,2025-06-28 03:54:00
49.405555555555544,2025-06-28 03:55:00
52.20000000000001,2025-06-28 03:56:00
53.75294117647059,2025-06-28 03:57:00
48.78125,2025-06-28 03:58:00
52.70434782608696,2025-06-28 03:59:00
41.624999999999986,2025-06-28 04:00:00
43.292857142857144,2025-06-28 04:01:00
54.955,2025-06-28 04:02:00
64.16190476190476,2025-06-28 04:03:00
43.90909090909091,2025-06-28 04:04:00
49.28823529411764,2025-06-28 04:05:00
51.2409090909091,2025-06-28 04:06:00
51.660869565217396,2025-06-28 04:07:00
46.685,2025-06-28 04:08:00
53.10588235294117,2025-06-28 04:09:00
47.099999999999994,2025-06-28 04:10:00
58.53124999999999,2025-06-28 04:11:00
52.00000000000001,2025-06-28 04:12:00
45.261111111111106,2025-06-28 04:13:00
52.75000000000001,2025-06-28 04:14:00
44.733333333333334,2025-06-28 04:15:00
49.47391304347826,2025-06-28 04:16:00
47.8,2025-06-28 04:17:00
52.26666666666666,2025-06-28 04:18:00
52.0111111111111,2025-06-28 04:19:00
43.08421052631578,2025-06-28 04:20:00
44.48333333333333,2025-06-28 04:21:00
39.653571428571425,2025-06-28 04:22:00
55.12631578947368,2025-06-28 04:23:00
59.239999999999995,2025-06-28 04:24:00
39.52727272727273,2025-06-28 04:25:00
50.68,2025-06-28 04:26:00
47.06521739130435,2025-06-28 04:27:00
46.457142857142856,2025-06-28 04:28:00
44.93749999999999,2025-06-28 04:29:00
67.73124999999999,2025-06-28 04:30:00
44.357142857142854,2025-06-28 04:31:00
52.44000000000001,2025-06-28 04:32:00
51.36071428571429,2025-06-28 04:33:00
44.737500000000004,2025-06-28 04:34:00
54.16470588235296,2025-06-28 04:35:00
64.14999999999999,2025-06-28 04:36:00
52.82173913043478,2025-06-28 04:37:00
32.805,2025-06-28 04:38:00
55.179166666666674,2025-06-28 04:39:00
57.82727272727273,2025-06-28 04:40:00
43.0578947368421,2025-06-28 04:41:00
55.26315789473683,2025-06-28 04:42:00
46.87368421052632,2025-06-28 04:43:00
46.03333333333334,2025-06-28 04:44:00
43.40833333333334,2025-06-28 04:45:00
50.682352941176475,2025-06-28 04:46:00
47.63478260869565,2025-06-28 04:47:00
63.98181818181818,2025-06-28 04:48:00
49.95555555555555,2025-06-28 04:49:00
51.1695652173913,2025-06-28 04:50:00
41.654545454545456,2025-06-28 04:51:00
47.86896551724138,2025-06-28 04:52:00
40.284210526315796,2025-06-28 04:53:00
62.97333333333334,2025-06-28 04:54:00
49.69333333333334,2025-06-28 04:55:00
55.839130434782604,2025-06-28 04:56:00
48.083333333333336,2025-06-28 04:57:00
58.0125,2025-06-28 04:58:00
59.449999999999996,2025-06-28 04:59:00
46.39411764705882,2025-06-28 05:00:00
49.825,2025-06-28 05:01:00
54.49333333333333,2025-06-28 05:02:00
49.59411764705882,2025-06-28 05:03:00
36.92666666666667,2025-06-28 05:04:00
60.85333333333334,2025-06-28 05:05:00
45.32857142857143,2025-06-28 05:06:00
42.43,2025-06-28 05:07:00
52.49230769230769,2025-06-28 05:08:00
49.131249999999994,2025-06-28 05:09:00
38.82,2025-06-28 05:10:00
56.49473684210527,2025-06-28 05:11:00
50.11999999999998,2025-06-28 05:12:00
47.61428571428572,2025-06-28 05:13:00
48.631818181818176,2025-06-28 05:14:00
56.90999999999999,2025-06-28 05:15:00
61.89999999999997,2025-06-28 05:16:00
53.07499999999999,2025-06-28 05:17:00
40.68421052631579,2025-06-28 05:18:00
42.89411764705883,2025-06-28 05:19:00
43.9625,2025-06-28 05:20:00
55.68260869565216,2025-06-28 05:21:00
61.375000000000014,2025-06-28 05:22:00
47.856249999999996,2025-06-28 05:23:00
34.38333333333333,2025-06-28 05:24:00
43.394999999999996,2025-06-28 05:25:00
51.29565217391305,2025-06-28 05:26:00
50.012121212121215,2025-06-28 05:27:00
57.44,2025-06-28 05:28:00
53.61,2025-06-28 05:29:00
48.65882352941177,2025-06-28 05:30:00
51.43076923076924,2025-06-28 05:31:00
43.1047619047619,2025-06-28 05:32:00
48.86538461538461,2025-06-28 05:33:00
46.15625,2025-06-28 05:34:00
54.70434782608696,2025-06-28 05:35:00
47.16111111111111,2025-06-28 05:36:00
51.13333333333332,2025-06-28 05:37:00
39.71904761904763,2025-06-28 05:38:00
42.70666666666667,2025-06-28 05:39:00
42.91052631578947,2025-06-28 05:40:00
52.07333333333333,2025-06-28 05:41:00
45.594117647058816,2025-06-28 05:42:00
51.39230769230768,2025-06-28 05:43:00
46.00714285714285,2025-06-28 05:44:00
51.41052631578947,2025-06-28 05:45:00
47.12105263157894,2025-06-28 05:46:00
49.07142857142857,2025-06-28 05:47:00
58.2,2025-06-28 05:48:00
45.82173913043478,2025-06-28 05:49:00
50.511999999999986,2025-06-28 05:50:00
55.620000000000005,2025-06-28 05:51:00
58.66153846153846,2025-06-28 05:52:00
53.68846153846154,2025-06-28 05:53:00
47.96538461538463,2025-06-28 05:54:00
51.2576923076923,2025-06-28 05:55:00
51.362500000000004,2025-06-28 05:56:00
54.2,2025-06-28 05:57:00
40.287499999999994,2025-06-28 05:58:00
45.7037037037037,2025-06-28 05:59:00
49.31304347826087,2025-06-28 06:00:00
54.70869565217391,2025-06-28 06:01:00
65.55,2025-06-28 06:02:00
53.845000000000006,2025-06-28 06:03:00
53.476470588235294,2025-06-28 06:04:00
51.199999999999996,2025-06-28 06:05:00
47.17857142857144,2025-06-28 06:06:00
61.92272727272728,2025-06-28 06:07:00
57.943999999999996,2025-06-28 06:08:00
48.995,2025-06-28 06:09:00
66.5111111111111,2025-06-28 06:10:00
50.14347826086957,2025-06-28 06:11:00
53.61764705882353,2025-06-28 06:12:00
52.972727272727276,2025-06-28 06:13:00
59.95263157894736,2025-06-28 06:14:00
52.00416666666667,2025-06-28 06:15:00
43.339999999999996,2025-06-28 06:16:00
47.220000000000006,2025-06-28 06:17:00
57.56875,2025-06-28 06:18:00
50.0607142857143,2025-06-28 06:19:00
52.829411764705874,2025-06-28 06:20:00
52.51379310344828,2025-06-28 06:21:00
57.36666666666667,2025-06-28 06:22:00
50.415,2025-06-28 06:23:00
52.662499999999994,2025-06-28 06:24:00
53.199999999999996,2025-06-28 06:25:00
54.38260869565218,2025-06-28 06:26:00
46.26129032258064,2025-06-28 06:27:00
45.43076923076924,2025-06-28 06:28:00
46.52,2025-06-28 06:29:00
48.68333333333334,2025-06-28 06:30:00
40.01923076923077,2025-06-28 06:31:00
44.736363636363635,2025-06-28 06:32:00
37.847058823529416,2025-06-28 06:33:00
53.9,2025-06-28 06:34:00
44.84074074074073,2025-06-28 06:35:00
35.377272727272725,2025-06-28 06:36:00
31.94705882352942,2025-06-28 06:37:00
48.3,2025-06-28 06:38:00
53.80476190476189,2025-06-28 06:39:00
51.0047619047619,2025-06-28 06:40:00
51.606666666666655,2025-06-28 06:41:00
43.12105263157895,2025-06-28 06:42:00
56.895833333333336,2025-06-28 06:43:00
47.78421052631579,2025-06-28 06:44:00
51.92941176470588,2025-06-28 06:45:00
53.45238095238096,2025-06-28 06:46:00
45.80526315789473,2025-06-28 06:47:00
46.68666666666665,2025-06-28 06:48:00
55.00526315789473,2025-06-28 06:49:00
47.00000000000001,2025-06-28 06:50:00
56.334782608695654,2025-06-28 06:51:00
45.18636363636363,2025-06-28 06:52:00
58.25714285714287,2025-06-28 06:53:00
49.65217391304348,2025-06-28 06:54:00
57.89333333333334,2025-06-28 06:55:00
50.55,2025-06-28 06:56:00
50.26249999999999,2025-06-28 06:57:00
44.814285714285724,2025-06-28 06:58:00
41.43,2025-06-28 06:59:00
46.39130434782608,2025-06-28 07:00:00
53.910000000000004,2025-06-28 07:01:00
45.309090909090905,2025-06-28 07:02:00
47.20454545454545,2025-06-28 07:03:00
57.72222222222222,2025-06-28 07:04:00
40.42799999999999,2025-06-28 07:05:00
54.888888888888886,2025-06-28 07:06:00
63.800000000000004,2025-06-28 07:07:00
47.18181818181818,2025-06-28 07:08:00
49.76842105263159,2025-06-28 07:09:00
56.38947368421051,2025-06-28 07:10:00
55.625000000000014,2025-06-28 07:11:00
44.845000000000006,2025-06-28 07:12:00
40.47142857142857,2025-06-28 07:13:00
40.43809523809524,2025-06-28 07:14:00
37.78846153846154,2025-06-28 07:15:00
54.516666666666666,2025-06-28 07:16:00
62.19523809523809,2025-06-28 07:17:00
43.89473684210526,2025-06-28 07:18:00
61.485,2025-06-28 07:19:00
67.61428571428571,2025-06-28 07:20:00
56.49999999999999,2025-06-28 07:21:00
43.65294117647059,2025-06-28 07:22:00
44.13125,2025-06-28 07:23:00
51.2590909090909,2025-06-28 07:24:00
40.18000000000001,2025-06-28 07:25:00
64.23124999999999,2025-06-28 07:26:00
38.39166666666666,2025-06-28 07:27:00
54.28000000000001,2025-06-28 07:28:00
46.80526315789474,2025-06-28 07:29:00
48.0375,2025-06-28 07:30:00
51.76842105263158,2025-06-28 07:31:00
37.877272727272725,2025-06-28 07:32:00
51.400000000000006,2025-06-28 07:33:00
54.73499999999999,2025-06-28 07:34:00
54.17272727272728,2025-06-28 07:35:00
46.25217391304348,2025-06-28 07:36:00
46.957142857142856,2025-06-28 07:37:00
48.542857142857144,2025-06-28 07:38:00
46.344444444444456,2025-06-28 07:39:00
64.27857142857142,2025-06-28 07:40:00
55.95789473684211,2025-06-28 07:41:00
63.15,2025-06-28 07:42:00
48.765384615384626,2025-06-28 07:43:00
47.20370370370371,2025-06-28 07:44:00
57.98235294117647,2025-06-28 07:45:00
48.92083333333333,2025-06-28 07:46:00
49.32916666666666,2025-06-28 07:47:00
47.508,2025-06-28 07:48:00
50.429166666666674,2025-06-28 07:49:00
37.794117647058826,2025-06-28 07:50:00
52.78260869565217,2025-06-28 07:51:00
58.12941176470588,2025-06-28 07:52:00
60.521739130434796,2025-06-28 07:53:00
45.068421052631585,2025-06-28 07:54:00
48.6,2025-06-28 07:55:00
38.62142857142857,2025-06-28 07:56:00
45.52,2025-06-28 07:57:00
59.05714285714286,2025-06-28 07:58:00
51.8111111111111,2025-06-28 07:59:00
44.275,2025-06-28 08:00:00
38.4,2025-06-28 08:01:00
52.780952380952385,2025-06-28 08:02:00
57.34642857142857,2025-06-28 08:03:00
55.8409090909091,2025-06-28 08:04:00
36.77058823529411,2025-06-28 08:05:00
48.533333333333324,2025-06-28 08:06:00
29.007142857142856,2025-06-28 08:07:00
58.84285714285714,2025-06-28 08:08:00
49.133333333333326,2025-06-28 08:09:00
47.293103448275865,2025-06-28 08:10:00
40.25000000000001,2025-06-28 08:11:00
41.421052631578945,2025-06-28 08:12:00
62.53888888888889,2025-06-28 08:13:00
53.166666666666664,2025-06-28 08:14:00
45.34347826086956,2025-06-28 08:15:00
58.92608695652175,2025-06-28 08:16:00
49.78666666666667,2025-06-28 08:17:00
69.4,2025-06-28 08:18:00
45.605555555555554,2025-06-28 08:19:00
49.93846153846154,2025-06-28 08:20:00
39.225,2025-06-28 08:21:00
55.53461538461538,2025-06-28 08:22:00
62.8,2025-06-28 08:23:00
48.011764705882364,2025-06-28 08:24:00
51.06799999999999,2025-06-28 08:25:00
42.03636363636364,2025-06-28 08:26:00
52.12692307692309,2025-06-28 08:27:00
45.766666666666666,2025-06-28 08:28:00
58.347368421052636,2025-06-28 08:29:00
61.03333333333333,2025-06-28 08:30:00
58.81428571428571,2025-06-28 08:31:00
47.48461538461538,2025-06-28 08:32:00
35.422222222222224,2025-06-28 08:33:00
54.723076923076924,2025-06-28 08:34:00
50.457142857142856,2025-06-28 08:35:00
53.98888888888889,2025-06-28 08:36:00
54.29310344827587,2025-06-28 08:37:00
46.9,2025-06-28 08:38:00
55.23333333333333,2025-06-28 08:39:00
47.949999999999996,2025-06-28 08:40:00
44.13199999999999,2025-06-28 08:41:00
44.48947368421052,2025-06-28 08:42:00
50.611111111111114,2025-06-28 08:43:00
49.026315789473685,2025-06-28 08:44:00
46.98571428571429,2025-06-28 08:45:00
48.25000000000001,2025-06-28 08:46:00
38.36111111111111,2025-06-28 08:47:00
42.80454545454545,2025-06-28 08:48:00
35.51764705882353,2025-06-28 08:49:00
40.715789473684204,2025-06-28 08:50:00
48.60000000000001,2025-06-28 08:51:00
63.568421052631585,2025-06-28 08:52:00
48.44210526315789,2025-06-28 08:53:00
43.443478260869576,2025-06-28 08:54:00
45.349999999999994,2025-06-28 08:55:00
50.57916666666667,2025-06-28 08:56:00
55.94666666666667,2025-06-28 08:57:00
50.23181818181819,2025-06-28 08:58:00
53.6421052631579,2025-06-28 08:59:00
61.739999999999995,2025-06-28 09:00:00
57.12777777777777,2025-06-28 09:01:00
43.52631578947368,2025-06-28 09:02:00
51.53666666666667,2025-06-28 09:03:00
44.285,2025-06-28 09:04:00
50.919999999999995,2025-06-28 09:05:00
44.405263157894744,2025-06-28 09:06:00
45.834782608695654,2025-06-28 09:07:00
60.83,2025-06-28 09:08:00
49.8,2025-06-28 09:09:00
45.07142857142857,2025-06-28 09:10:00
52.92666666666666,2025-06-28 09:11:00
52.27777777777778,2025-06-28 09:12:00
34.66153846153846,2025-06-28 09:13:00
56.947368421052644,2025-06-28 09:14:00
58.234615384615395,2025-06-28 09:15:00
61.905882352941184,2025-06-28 09:16:00
51.595652173913045,2025-06-28 09:17:00
46.79411764705882,2025-06-28 09:18:00
49.425,2025-06-28 09:19:00
40.358823529411765,2025-06-28 09:20:00
45.341666666666676,2025-06-28 09:21:00
49.74375,2025-06-28 09:22:00
48.411111111111104,2025-06-28 09:23:00
45.395833333333336,2025-06-28 09:24:00
47.13703703703703,2025-06-28 09:25:00
62.76666666666667,2025-06-28 09:26:00
58.705882352941174,2025-06-28 09:27:00
45.185185185185176,2025-06-28 09:28:00
46.89411764705882,2025-06-28 09:29:00
40.85416666666666,2025-06-28 09:30:00
47.42307692307692,2025-06-28 09:31:00
45.66,2025-06-28 09:32:00
36.945454545454545,2025-06-28 09:33:00
49.08421052631579,2025-06-28 09:34:00
49.01250000000001,2025-06-28 09:35:00
57.90500000000001,2025-06-28 09:36:00
46.561904761904756,2025-06-28 09:37:00
49.75454545454545,2025-06-28 09:38:00
55.03846153846154,2025-06-28 09:39:00
61.879999999999995,2025-06-28 09:40:00
42.22608695652173,2025-06-28 09:41:00
53.035714285714285,2025-06-28 09:42:00
50.15833333333335,2025-06-28 09:43:00
53.800000000000004,2025-06-28 09:44:00
46.02916666666667,2025-06-28 09:45:00
54.65200000000001,2025-06-28 09:46:00
49.67999999999999,2025-06-28 09:47:00
52.93333333333333,2025-06-28 09:48:00
60.17777777777778,2025-06-28 09:49:00
46.1047619047619,2025-06-28 09:50:00
45.978571428571435,2025-06-28 09:51:00
63.99230769230768,2025-06-28 09:52:00
50.37894736842105,2025-06-28 09:53:00
52.16,2025-06-28 09:54:00
50.82608695652175,2025-06-28 09:55:00
56.49285714285714,2025-06-28 09:56:00
41.093333333333334,2025-06-28 09:57:00
61.354166666666686,2025-06-28 09:58:00
44.24090909090909,2025-06-28 09:59:00
47.03125000000001,2025-06-28 10:00:00
55.00625,2025-06-28 10:01:00
43.0625,2025-06-28 10:02:00
46.382352941176464,2025-06-28 10:03:00
51.53666666666666,2025-06-28 10:04:00
47.96818181818182,2025-06-28 10:05:00
51.184,2025-06-28 10:06:00
35.92666666666667,2025-06-28 10:07:00
46.03599999999999,2025-06-28 10:08:00
44.9304347826087,2025-06-28 10:09:00
45.93846153846154,2025-06-28 10:10:00
44.411764705882355,2025-06-28 10:11:00
48.879999999999995,2025-06-28 10:12:00
52.95238095238094,2025-06-28 10:13:00
38.70499999999999,2025-06-28 10:14:00
55.03888888888889,2025-06-28 10:15:00
56.415789473684214,2025-06-28 10:16:00
50.54583333333333,2025-06-28 10:17:00
48.07894736842106,2025-06-28 10:18:00
56.74090909090909,2025-06-28 10:19:00
53.65333333333333,2025-06-28 10:20:00
54.00714285714286,2025-06-28 10:21:00
43.28666666666666,2025-06-28 10:22:00
50.171428571428564,2025-06-28 10:23:00
57.03461538461537,2025-06-28 10:24:00
42.459999999999994,2025-06-28 10:25:00
41.5076923076923,2025-06-28 10:26:00
63.892857142857146,2025-06-28 10:27:00
49.873913043478254,2025-06-28 10:28:00
51.09375,2025-06-28 10:29:00
49.136,2025-06-28 10:30:00
41.288888888888884,2025-06-28 10:31:00
38.176923076923075,2025-06-28 10:32:00
54.31666666666667,2025-06-28 10:33:00
39.962500000000006,2025-06-28 10:34:00
44.25555555555556,2025-06-28 10:35:00
52.285714285714285,2025-06-28 10:36:00
41.65,2025-06-28 10:37:00
45.52857142857142,2025-06-28 10:38:00
44.31666666666668,2025-06-28 10:39:00
50.916666666666664,2025-06-28 10:40:00
50.93529411764706,2025-06-28 10:41:00
55.98947368421052,2025-06-28 10:42:00
55.86666666666667,2025-06-28 10:43:00
43.89090909090909,2025-06-28 10:44:00
34.84615384615384,2025-06-28 10:45:00
51.540909090909096,2025-06-28 10:46:00
51.11428571428571,2025-06-28 10:47:00
50.33529411764707,2025-06-28 10:48:00
48.15416666666666,2025-06-28 10:49:00
55.0,2025-06-28 10:50:00
43.68421052631578,2025-06-28 10:51:00
50.16875000000001,2025-06-28 10:52:00
44.699999999999996,2025-06-28 10:53:00
61.4736842105263,2025-06-28 10:54:00
42.03181818181818,2025-06-28 10:55:00
46.821052631578944,2025-06-28 10:56:00
49.06470588235294,2025-06-28 10:57:00
45.637499999999996,2025-06-28 10:58:00
49.5047619047619,2025-06-28 10:59:00
50.900000000000006,2025-06-28 11:00:00
44.65833333333333,2025-06-28 11:01:00
44.34,2025-06-28 11:02:00
57.285714285714285,2025-06-28 11:03:00
54.588888888888896,2025-06-28 11:04:00
44.87826086956522,2025-06-28 11:05:00
45.625,2025-06-28 11:06:00
45.54545454545455,2025-06-28 11:07:00
40.11176470588235,2025-06-28 11:08:00
45.23181818181819,2025-06-28 11:09:00
39.360869565217385,2025-06-28 11:10:00
41.176190476190484,2025-06-28 11:11:00
51.70454545454545,2025-06-28 11:12:00
43.136842105263156,2025-06-28 11:13:00
47.13684210526315,2025-06-28 11:14:00
47.4235294117647,2025-06-28 11:15:00
35.38666666666667,2025-06-28 11:16:00
46.333333333333336,2025-06-28 11:17:00
47.35882352941175,2025-06-28 11:18:00
56.2086956521739,2025-06-28 11:19:00
59.98571428571429,2025-06-28 11:20:00
